x,y,token
-13.382015,83.0802,kokarda
-83.68815,33.917255,nature
7.0327897,89.4159,suchar
-58.36324,64.63832,apg
1.6794035,14.064836,przem
-13.26076,13.079011,laleczka
0.48643544,-0.4091586,ciu
-54.7803,37.27437,nintendo
20.663122,28.928923,szczepienie
-36.09522,-39.018585,marokański
-98.37315,-35.52244,mineiro
-86.77547,-34.90034,madera
72.60411,21.864624,liśmy
0.083559126,-74.69189,michałowski
1.0541087,-76.53723,zalewski
43.53437,59.51436,dmuchnąć
-12.151691,8.587998,karm
5.356946,-22.619913,klientela
50.76316,57.280323,odkopać
-19.751404,39.5634,wodociąg
-60.595814,-18.175182,dolly
-43.77743,-7.951172,richius
-2.4921741,41.810738,niebyt
73.512596,27.763798,prześcignąć
73.57839,32.204002,rani
-16.362574,-24.711721,recepcjonistka
79.17859,19.202944,wskórać
74.501045,43.320854,płoszyć
70.50035,47.49774,obiegać
64.077896,60.154575,wij
-55.98861,-25.903877,liv
10.666518,84.950035,ryżowy
22.257011,-26.258928,apelacyjny
-5.417198,-35.750328,poplecznik
38.782433,53.029,wygasić
34.6038,-20.645477,zarobkowy
15.297179,30.43872,sensoryczny
-22.424898,-16.18682,zbyszek
28.288395,-96.782455,386
59.1131,67.037476,poświecić
5.935514,92.46526,paczek
12.263128,-30.043058,konkursowy
-79.82916,-25.47809,gilles
48.16951,25.313967,rozjuszony
72.00311,32.737045,nabawić
2.6783037,31.660309,piksel
39.423504,-51.30458,powództwo
29.069057,-96.096115,379
-19.956734,-58.63071,czerski
-63.439007,-52.637936,malmö
93.17072,2.556739,usługiwać
21.734608,-51.23169,dziękczynny
-25.830585,-38.003414,bełchatów
10.962172,45.515244,bakteryjny
-77.99017,47.26329,nothing
-37.533016,43.995125,działowy
-22.79915,-43.506557,miejsko
73.16867,39.476067,potrzymać
35.639343,38.648006,pobrzękiwać
12.294141,-49.033028,arianie
-25.827581,-43.188908,janów
-1.9976674,76.71769,olcha
26.041342,-95.876114,390
7.3303237,92.722565,smakołyk
70.67523,-19.074463,pobłażliwy
60.19265,-15.956376,usilny
-22.271664,57.154182,patio
11.735941,14.860062,genetyk
52.157394,-60.257748,pucz
-23.866398,69.003914,lont
-66.04137,40.59107,production
-37.750694,-80.61564,pietrowicz
1.2200108,-67.18922,jabłonowski
-33.886017,37.598946,przyczepa
-39.406075,16.666338,bc
-76.11131,45.557404,look
-34.09164,64.40455,świder
51.336246,-38.430534,aspiracje
15.798582,74.90291,promyk
39.14697,62.015545,przeciekać
37.739517,77.667175,zaczesać
-15.216202,38.752193,przedpole
28.002304,-96.3267,387
-67.66473,-80.404526,johansson
79.45504,10.332629,ośmieszyć
47.996872,-59.735313,utarczka
-12.965803,-26.829348,rywalka
-48.791725,-44.172726,syria
-66.88434,25.867802,bingo
45.99914,23.39294,zagniewany
-34.734295,-66.835884,hiszpanią
-79.52832,1.1223223,woods
66.37007,22.692059,zniekształcać
41.02945,65.83547,polewać
0.9650822,-76.30475,sadowski
59.403355,80.230736,łypnąć
-5.0615106,75.1692,łęg
-54.849968,35.651466,lego
10.381371,-27.377455,biograf
28.7572,-96.26106,374
6.432022,-59.373997,archimandryta
-56.60528,-21.285398,pilar
-27.623682,20.472408,odrzeć
3.8986764,53.498695,promieniowy
-4.0658407,-38.10472,państewko
-46.568607,5.6257076,shan
43.91306,2.7035058,uzdrawiający
-14.019545,-3.9145775,zagranie
-15.526414,-14.177749,kani
-13.226819,-79.77497,zdzisława
-43.74406,-10.165725,atretes
50.68301,-2.3978033,kapitalny
-0.32012483,56.47768,rowek
-67.071754,46.305412,folk
-35.844543,48.538536,sprężać
-28.627407,-72.48891,tamara
-3.181708,-10.525169,kreatura
-56.229046,36.09546,flash
-78.84906,18.160446,cargo
3.665164,52.634377,stawowy
-82.60004,-50.142956,vittorio
46.304325,-12.643568,szczątkowy
-28.945116,69.43143,bosak
98.07984,30.33026,użalać
-26.51996,6.7071743,nę
36.491367,-28.978497,aneksja
-56.29103,-50.507977,praha
-2.4079769,21.845814,taksonomia
-75.61273,32.917057,justice
6.3787117,53.6413,łonowy
16.402239,70.00603,fiolet
-35.176918,58.456013,przekładnia
24.731838,-43.801872,pochwalny
47.848034,-60.49183,batalia
2.1992517,-30.143661,dyrektorzyć
-29.241083,-22.872622,hades
37.436108,-26.98179,rozbrojenie
23.200472,-5.7196836,karb
-39.959476,0.047686554,alka
-93.112076,1.7020291,coventry
3.8789752,-23.450218,fabrykant
5.9266977,64.94642,łebek
16.758884,-27.90221,urzędniczy
57.733883,-47.6331,pornografia
-29.641048,-62.119446,ataman
-36.82764,-7.3053546,salut
-78.36068,-6.944167,jerome
41.256123,6.0840216,jednoroczny
30.759447,0.46524587,zewnętrznie
64.358086,40.54209,podpalać
52.13643,60.61565,zeżreć
-25.420034,45.686127,jatka
-67.69746,1.8716618,sharp
-85.91283,23.95272,nations
-25.545944,7.8950157,jota
-28.444027,-59.483437,newski
-12.191693,57.474483,jednorodzinny
21.324854,71.483505,karmazynowy
-27.142563,41.555565,skansen
-34.82957,-66.10099,szwecją
-69.44976,32.095493,glory
52.985607,5.301097,rozumiejący
-32.616665,-28.239426,dina
-5.3618364,26.793798,żywiciel
-48.85029,-50.20583,sewilli
-81.44787,35.379417,common
-76.90731,-8.495714,moses
-27.327454,33.626812,łącznikowy
28.494436,18.686565,milcząco
55.04604,-49.09861,samowola
79.24719,26.705425,poważać
-41.86092,47.735355,nadawczy
49.816616,38.92243,tyć
47.312572,26.748169,zamroczyć
-78.76956,34.017094,total
-74.701935,34.80962,christ
68.45561,43.776222,dorabiać
-56.787376,-59.43001,wiener
-23.132845,-86.655075,gerarda
-34.209763,-38.332256,filipiński
-52.49296,-22.621458,ela
-6.9588585,60.99075,łupek
-44.90811,19.969719,hwnd
53.511803,14.737129,scalać
-10.543511,18.020687,pegaz
57.925556,51.31795,pluskać
-51.042618,13.499514,venus
42.37322,-33.56143,rozrachunek
57.155735,15.631733,dopasowywać
-49.610653,37.101192,hz
-65.36817,-43.185074,metz
-52.49612,-2.023457,vimes
37.524784,69.02645,wstawiony
53.016476,-41.777695,ułomność
-49.853905,7.826746,jun
27.505318,-95.34593,381
-10.74966,23.093271,hipopotam
-66.141205,51.03949,greatest
-7.6710224,22.546984,drapieżne
-28.780796,69.31892,okrakiem
34.123184,68.12112,poprzecinać
-24.110239,-42.87648,suwałki
-57.041546,-50.537083,bratysława
62.3743,-77.37265,1898
35.558266,64.91216,przysypać
26.437054,-61.044415,demonstrant
22.32154,37.28288,przeziębienie
-89.69907,-42.861153,rodriguez
31.937462,79.723694,dekorować
-1.7026129,13.914854,ogrodniczy
31.293993,40.951317,zaprzęgnąć
19.31994,28.956907,przeszczep
56.847755,49.812218,wylegiwać
-25.842525,80.887985,waliza
-93.52733,12.173504,sacramento
-44.850838,38.395638,złomować
3.4979925,22.490389,tryptyk
-12.285682,13.757216,skrzat
-23.036997,-16.735714,kazik
-32.413357,-36.475967,jamajski
-31.33475,66.32002,młynek
-36.09603,-38.979527,algierski
11.267258,90.11436,wieprzowina
-73.99331,-45.968052,napoli
45.151455,42.25974,zaniemówić
54.16893,-9.354214,refleksyjny
-36.83073,68.75932,widła
-45.366657,-48.711025,madrytu
-65.63579,18.89532,boom
70.21471,37.250526,aresztowana
6.3226867,-78.21345,woźniak
44.960526,22.050678,zafrasować
51.326286,17.526293,przyśpieszać
26.31802,-33.901897,przyczynek
-18.026424,11.071137,przykrywka
53.30819,-47.233887,nieuwaga
-14.549037,82.438065,frędzla
-23.35449,14.1731415,dwuosobowy
0.30857623,2.148693,cję
52.47928,37.954853,harować
-79.41614,-46.319084,christo
-42.301605,-21.989664,artis
-43.98619,11.062765,sj
-11.181972,9.364159,mole
72.31082,-43.442978,żałość
12.1839,-39.867714,kontynuator
-11.397873,-32.0644,stryjeczny
35.71445,39.088146,zazgrzytać
-1.1942097,7.429242,kieszonkowy
59.12565,18.380478,aktywować
35.58948,71.676155,okrywa
88.99799,4.5218697,wynagradzać
-34.192905,-67.59414,izraelem
59.152916,-36.3794,przenikliwość
-79.359314,-3.7718635,randall
-70.58678,27.186737,candy
-18.507093,-70.53534,konstancji
28.710073,27.116766,brawa
38.65996,52.989143,zgaszony
-71.29677,46.87506,hey
65.44812,1.5427673,popularyzacja
-72.71788,-69.08269,druż
8.346581,23.821808,wizualizacja
66.11583,-9.038171,tęskny
90.5158,12.843671,powątpiewać
-17.58548,20.418068,szpak
-21.590918,55.084778,klomb
-50.650238,30.506952,imagesize
61.979717,-12.403363,trywialny
-37.680523,68.03366,pałki
-66.99252,-80.473274,olsen
-87.81929,-33.22279,valencia
59.58338,16.65234,przestawiać
89.965706,44.96985,uniezależnić
40.807697,60.73172,ciec
53.278267,-54.830784,rozbój
40.25252,49.115067,czerwienieć
96.92936,13.549602,rozpowiadać
36.372368,25.255552,uchwytny
63.350143,-35.435223,splendor
3.6697252,84.75001,pomarańcz
1.322405,27.329319,akcesoria
-94.111374,7.2585964,dublinie
22.674183,-26.2175,orzecznictwo
20.89616,-20.85531,podatnik
34.170635,-22.176693,eksploracja
-14.635727,-7.1772556,kabaretowy
-24.302025,-97.95367,stanleya
73.84302,44.358067,przegnać
-50.426517,32.36678,timeaxis
-15.768617,-46.339924,spartański
23.917015,6.78639,zaimprowizować
51.49736,8.193123,przyczajony
17.348724,-1.1771942,zamyślać
27.415857,-95.6371,382
-37.803364,3.9287102,gia
-50.064304,32.08054,scalemajor
-12.017404,49.251217,załom
-11.017231,-5.904801,słuchowisko
-43.71267,51.565193,projektor
-27.374678,-91.90577,duncana
-83.56336,2.3085196,pool
-50.666325,30.714264,plotarea
14.783039,48.063316,mikstura
-29.979017,47.11999,dyskoteka
-92.88638,2.702552,liverpoolu
-20.785805,34.551105,spacerowy
-6.1579337,-52.521606,gajusz
-44.611267,-38.793705,malezji
49.913162,15.363076,pojawianie
11.260501,-51.915688,rzymskokatolicki
-57.18258,-72.219055,hoffmann
8.8881645,15.615852,informatyka
71.79782,-34.27988,majak
-27.9975,5.881958,zem
5.064037,-54.558697,kapucyn
23.395988,-28.218683,założycielski
40.20422,-27.56292,demokratyzacja
-25.495571,-51.496063,belweder
18.441553,36.26171,wieńcowy
-60.685627,-23.867916,camille
8.306801,9.10911,dedykacja
68.489296,8.674426,streścić
2.477036,-14.86498,światek
59.1989,-36.378986,bystrość
-24.642738,61.514904,futryna
-15.427207,12.950002,prosiaczek
-80.42085,-12.683358,phillip
-62.956406,-18.070498,lois
47.223686,-23.383114,przeciwdziałanie
99.98344,14.025148,uprzedzony
53.176254,-48.445934,wpadka
-35.29117,-39.44781,libijski
15.709096,48.794563,recept
64.52459,39.290524,zagarniać
-80.2003,39.97921,seven
-9.054335,53.385235,metrowy
25.649555,-8.219328,dożywocie
-67.00478,16.38325,piórkowy
-75.429794,9.169359,waters
-34.0726,22.313631,trampolina
-96.25591,-39.850784,joão
-37.366497,69.134476,kosy
14.795456,26.471909,aksjomat
6.337107,-29.638943,psychoanalityk
-6.906113,8.1579275,wiorsta
71.33351,-10.593778,bezduszny
62.612236,-76.08817,1880
-0.32813358,81.74995,tulipan
-56.1706,39.44069,computer
44.656647,27.904333,półprzytomny
27.964285,-44.48355,formułka
-22.16061,-16.10293,władek
66.92962,-6.822521,seksowny
27.960732,-96.11769,378
-22.79038,-59.968723,poleski
8.423525,-0.39598393,kryjomy
-60.604965,-13.773204,bree
-40.380955,-69.15074,biał
-33.648766,36.063232,autokar
-25.718172,79.38993,walizeczka
-16.726887,5.441238,szwoleżer
-40.8185,16.674074,md
-86.266266,5.6849794,langley
-51.955734,-17.060497,penelopa
50.64587,-6.9631114,niezbity
-85.94983,2.0863142,stafford
22.778034,18.002293,nieregularnie
-12.988061,-11.64498,hollywoodzki
-56.396873,-67.687164,kaiser
-55.56346,6.0782566,wicemistrzyni
46.232597,-38.3949,styczność
-28.394732,36.9242,linowy
-12.560507,39.07805,atol
-61.852413,-19.762175,marjorie
69.31547,-22.062334,nieprzejednany
74.94481,31.057436,przytłaczać
-5.192811,18.37914,terminator
-9.372486,71.02812,rogowy
-2.7308886,-7.4768004,pała
14.221158,64.49177,włóknisty
-69.01393,29.397451,plant
-41.71822,47.682034,odbiorczy
79.391106,55.94193,podróżujący
71.42378,-39.31471,monotonia
-1.3348367,-73.620026,grzybowski
10.948463,-20.315207,wdowiec
-31.88648,37.451313,narty
62.386116,-76.97905,1897
-10.404813,-60.483166,reb
-78.06047,-1.0366497,benson
72.89224,-39.479115,wrzenie
47.563065,79.42906,przytroczyć
7.189208,3.5294688,upominek
-22.63636,26.740917,brzezina
68.71508,16.458347,uosabiać
26.099363,9.00747,podle
-10.996975,-22.954157,luba
26.355564,-39.84318,epopeja
-7.627818,-1.1524777,schadzka
-49.276054,-28.310019,mare
-58.771896,-18.58962,madeline
41.36011,12.524224,relaks
-5.772598,-26.11415,plutonowy
-74.83017,42.424984,another
-30.674538,-3.8794215,lb
-19.405342,80.58612,pokrowiec
61.886597,-21.488573,wygórowany
-17.214737,-72.11627,doroty
-18.287184,12.446576,domina
79.32372,10.3229685,skompromitować
95.391266,-3.2063677,wzbronić
37.264133,-77.059944,08
-26.617142,6.5790553,wę
65.73464,62.78965,ześlizgnąć
-62.048946,-61.476997,münchen
35.35911,-49.420864,prawodawstwo
22.39247,-35.928894,almanach
-71.482796,42.561054,ain
-82.11706,-11.842457,lionel
57.673885,52.389935,pławić
-92.75874,-43.78652,gómez
-32.75022,-80.23207,puszkina
-67.050896,16.39969,półciężki
-84.50897,31.498116,natural
7.4366035,-8.148095,robercie
-22.659946,-7.653496,suita
-49.082504,-34.601696,concacaf
-92.73351,-47.09207,rubén
-19.30313,56.29526,nekropolia
0.8525274,-49.38945,betlejem
-9.730521,-13.654276,staruszkowie
66.005714,16.77464,zamaskować
-13.753668,88.54114,smoking
-33.777172,-9.285444,hacjenda
27.207062,-96.530174,385
-13.07988,-10.211667,komik
26.569296,9.540479,pochopnie
-30.498095,7.574469,śli
38.3615,-18.836111,udoskonalenie
29.419025,20.220127,nieprzytomnie
57.899197,-33.26401,predyspozycja
-24.12925,29.978813,sioło
-21.966541,-21.403805,lulać
28.195038,-96.40262,388
65.17729,52.995842,buszować
21.989021,73.29948,różnobarwny
58.97395,-35.732914,inwencja
-25.731411,-44.001728,ostrołęka
-95.61676,-40.889996,oliveira
27.104448,-41.820446,gawęda
21.614796,38.493565,malaria
46.63298,9.40081,upośledzona
31.342207,15.717336,wymijająco
-69.80559,-47.277622,volley
6.994251,27.10621,koloryt
-13.955728,-9.765769,filmowiec
-67.05577,16.399832,półśredni
23.101637,44.098263,zawierucha
-2.2132506,-18.353405,renegat
-24.623875,55.529026,korytarzyk
-34.44814,-49.387173,bałkanach
-40.38209,15.236053,af
-33.28657,59.435585,karoseria
-98.504425,-35.447678,botafogo
72.13499,62.87464,ulatywać
-78.99833,5.1886563,sterling
-71.73294,33.941235,evil
-36.09062,64.04238,kleszcz
36.72126,-36.969105,racjonalność
53.42819,47.576935,przysiadać
-4.17197,41.60271,odmęt
75.809616,24.853235,uronić
-63.29868,-18.226461,phyllis
-43.129433,-8.490633,donal
62.427807,27.822124,przeradzać
-39.107365,13.675827,kh
-50.784447,22.940887,subaru
67.788055,36.760998,zatrzymana
49.842705,-48.135887,idiotyzm
80.819214,19.995476,dociec
-6.9775386,48.978775,poślizg
-66.22272,-2.428238,langdon
-56.32692,-73.21982,fuchs
-7.6595373,-12.5309725,osiłek
-85.05542,-37.482243,leone
-15.791917,7.466809,baon
22.772663,13.927384,szaleńczo
5.4519672,71.17571,piórka
9.266795,51.1253,jajnik
-78.7298,-0.5254684,patterson
-14.744969,56.698677,piwniczny
31.291882,59.174606,zakrzepły
3.5951955,-62.309586,podskarbi
20.52671,-70.20732,karolowi
-36.387833,10.156705,eza
3.2774584,78.07662,bulwa
71.196655,48.473568,objechać
60.675957,-20.248743,doping
-48.690807,-43.244183,wietnam
-32.850754,-30.76802,mustafa
-20.738037,71.23407,rządek
2.4437015,56.23549,przodowy
-42.42265,61.498417,granatnik
25.381342,-95.450676,395
-67.60507,-80.406395,andersson
23.740105,-56.357586,republikan
-0.6388725,-68.09044,imć
5.676005,-44.680744,allach
56.324886,-33.868973,samokontrola
-27.030396,43.999187,manufaktura
32.37269,20.213106,złowieszczo
-34.21272,-22.140224,achillesa
60.944927,64.472145,zerwa
-2.2381294,88.23069,słomka
-28.42,79.36313,apteczka
13.858434,68.40386,obwódka
-43.227074,36.06786,nawodny
-14.066486,-42.997654,egipcjan
15.776023,48.78659,recepta
-19.416292,44.064976,promenada
67.675674,1.4658378,sygnować
49.902515,-48.26258,niedorzeczność
95.58023,3.3561761,doskwierać
79.491684,62.127495,nadbiegać
20.819351,-46.41778,reinkarnacja
-33.090675,38.203846,wagonik
82.61836,3.0169702,znieważyć
10.771108,77.8714,kosmetyczny
31.00151,20.211218,bystro
-48.48416,-7.536368,stil
-29.693565,-15.315422,wojowniczka
-70.565125,37.362175,paradise
-22.43552,-20.47073,tereska
-85.56151,30.549072,economic
-96.87405,-34.771687,sul
-1.4962893,-54.462833,akwinu
23.821861,28.873167,ciężarna
12.704523,-6.3020105,gdybyż
-28.260107,-96.31912,kevina
7.3727555,-7.80799,richardzie
-24.06172,-3.4987717,keyboard
-79.716446,43.180874,without
-65.135284,-23.18893,vanessa
-52.567387,45.532166,wikipedii
25.612202,35.81487,spazm
-2.1740966,-71.162964,glinka
-34.577408,-67.26726,japonią
46.36866,21.203894,rozradowany
-73.23978,-47.855297,florencja
37.570312,-40.240135,stoicki
19.482439,72.12877,roziskrzyć
72.51725,-35.898163,opętanie
-45.39485,-52.891407,katalonii
64.51489,49.83277,wykluć
-44.160133,62.940212,colt
-56.463917,-58.5731,essen
64.430305,20.836203,wypaczyć
62.64783,23.018806,pomnażać
-4.2145424,-55.1993,horacy
26.211912,-36.070263,bestseller
0.6880252,25.067833,etykietka
6.8074307,-71.36484,krasiński
-25.804537,-19.538094,udałow
55.488724,59.193314,rozrzucić
7.2603607,43.2141,węglowodan
2.2503982,-26.31282,ślusarz
-64.630196,-18.12925,mae
-64.08779,25.9084,spider
-6.0011196,-6.873897,hołota
-37.1228,15.320743,kt
-59.687916,-57.118855,bayern
-67.70713,-6.230001,hancock
46.682552,-47.757854,fortel
-5.0277433,53.572853,spiralny
35.569824,-6.0478134,apogeum
20.04133,-45.352306,astrologia
78.66008,41.45398,nawinąć
82.25022,4.1170793,skrzywdzony
-24.531158,-7.3971276,piano
-11.973509,40.605618,fiord
16.011072,42.66244,znieczulenie
76.14031,48.80345,dowieźć
-76.40466,-14.082332,zack
-91.97855,-43.312614,ruiz
98.53259,35.1641,przypatrzyć
13.174822,90.59848,pieczenie
40.420517,39.113255,zaskrzeczeć
-15.565025,-35.28925,ipn
98.52279,35.145084,przypatrzeć
66.402824,-13.404113,prostacki
28.922808,-96.214096,377
-74.15041,32.185226,mission
84.68949,17.675035,posługujący
74.74228,-9.214887,zachłanny
69.4964,-10.320566,lubieżny
42.087303,26.857813,zadyszany
-73.20322,-16.159828,eddy
-72.27688,44.18299,crazy
-38.56124,7.5267015,mot
4.970784,96.48896,duszek
48.644657,-1.0715187,przysłowiowy
-14.381065,75.44715,bransoletka
44.291374,6.600499,dorastająca
-12.126665,13.750286,ludek
60.154934,34.03868,obstawić
-88.83055,10.890684,grove
-90.71211,-49.173462,marcos
-98.49692,-35.448177,corinthians
64.38704,17.846994,rzutować
82.0973,23.427788,łgać
49.13262,41.22513,zemdlały
2.613939,-10.233912,figiel
-4.9042916,-31.780523,podkomendny
-58.19219,-80.437126,theodor
-11.45799,69.86274,mahoniowy
-18.389126,23.138449,okoń
22.560198,-29.28717,ewg
-69.44087,47.596268,dub
54.803215,48.516075,rozeprzeć
92.549805,35.502296,przytakiwać
-2.3578222,82.8218,wianek
28.758707,-53.46574,zaborca
-1.7964687,57.073982,prześwit
13.379612,-55.375187,gregoriański
2.9440317,-65.10939,hetmański
21.76278,-20.091751,wierzytelność
-69.3731,38.720905,heat
-49.068707,19.183523,aprilia
35.8855,-40.89627,ateizm
63.41394,-35.256847,wspaniałość
-20.978916,25.78793,krasny
-43.76396,0.013713326,gan
-14.277503,-0.013065542,dwudziestka
37.950325,39.979206,zahuczeć
38.17998,-18.870438,wynalezienie
-13.422897,85.77475,kimono
-93.333984,12.113399,florida
-59.87474,-77.46978,rudi
-12.72566,-77.80421,dariusza
-29.03455,-96.88373,dicka
-42.319862,27.850964,orion
70.02483,58.55512,wtoczyć
65.31985,-4.5729947,przepyszny
-4.008087,74.53067,iglasty
32.045765,17.726162,przepraszająco
-38.121483,-56.668118,hercegowiny
-33.490902,-22.971697,herakles
15.550949,25.058224,iloczyn
-72.74206,-19.458904,galileusz
42.718353,17.691158,obłąkana
5.630139,-54.35324,nowicjat
10.417026,-72.40435,wojtyła
-9.63525,79.49758,heraldyczny
34.315987,-43.496994,nurty
78.02554,51.003807,deportowany
-34.94547,10.734455,i'
-23.311073,-3.6023278,kontrabas
-24.550575,-39.49655,legnica
-43.26852,31.403072,pzl
56.543446,-49.78688,nieprawość
74.52248,16.328547,rozeznać
21.336388,37.863537,nieuleczalny
40.813717,60.655773,pociec
32.719124,62.88569,osmalić
-6.4384546,3.0079544,przylot
51.17686,34.66333,zagościć
24.357693,-40.61773,elegia
21.195572,68.36761,ciemnoszary
50.085663,-4.679663,niezastąpiony
39.027344,55.412033,gorzała
58.707752,-38.167126,staranność
4.0444646,28.119741,spektrum
-96.825356,10.583844,pensylwanii
-66.87787,26.07259,bang
-82.18361,16.699701,arms
-43.653362,-5.174197,bruenor
26.162663,-26.004992,poddaństwo
37.262447,-77.06309,06
-42.209824,37.056774,trałowiec
3.7486687,-4.2555084,mhm
-49.73088,-43.151257,maroko
54.390957,-46.216827,pożałowanie
71.652695,-17.454773,dystyngowany
-28.143147,76.05436,toaletka
-51.178246,43.320908,implementacja
-69.7595,-57.368076,heidegger
-62.482204,22.034357,sequel
47.18524,-58.057,porachunki
-25.032267,-73.326225,lucyna
42.621586,-66.92742,setny
-28.598602,64.97574,poprzeczka
-76.68951,-1.4235746,pearson
63.525204,13.463825,zrewidować
-2.6556153,-44.86439,prefekta
-63.31056,-48.66106,ajax
-21.5047,55.149254,grządka
7.1078486,86.195755,cytryna
-44.954372,48.797123,megafon
57.065247,40.772324,osiąść
-35.237385,13.141849,ui
-74.16821,45.821896,stand
16.69872,46.803272,marihuana
30.40044,-10.928392,znaczeniowy
14.41066,-1.2500567,nazad
-90.08903,2.6680417,essex
22.035559,73.33473,różnokolorowy
-80.967285,-0.16831088,reid
-44.36807,-49.51999,hamburga
18.692028,-96.01552,cv
-92.184814,-42.564785,flores
27.140736,-48.031673,ofiarowanie
-28.887777,12.237024,oje
20.469185,39.194214,hiv
-32.065365,65.01445,korba
-60.60496,-19.298496,faye
-55.629658,-20.19304,hilda
-38.228123,-58.706696,bośniacki
27.94993,7.182778,mylnie
6.1389093,79.555885,nektar
3.1670985,-50.210373,nawiedzenie
3.1178129,77.99822,żołądź
-16.558767,-33.121193,wojskowo
10.519032,12.763491,topografia
-92.55799,3.1489122,brighton
-17.117495,66.250145,ikonostas
68.82505,-19.26092,nieprzychylny
-9.56529,68.94115,emaliować
-76.35918,10.971882,elvis
-62.30109,-41.1141,lotaryngii
-16.906828,70.08433,żelastwo
-29.33507,62.336617,zasuwa
-62.8324,51.731743,wideoklip
-33.996853,36.462254,dżip
19.053295,-45.534725,ezoteryczny
29.041155,8.904094,racjonalnie
60.07334,-9.34253,widowiskowy
-23.724228,80.574455,szkatuła
72.44977,-16.58483,rozmowny
61.81622,28.069132,przeobrażać
-32.02839,11.334315,gd
61.54775,-74.57592,1861
-84.994,-33.486103,gira
-25.511223,-53.758873,brześciu
9.957904,7.8199,metryka
97.27052,26.940079,wzdragać
55.92597,-55.935272,uprowadzenie
88.930305,33.34667,zadrwić
53.07752,25.098497,remontować
27.928288,-95.890816,383
30.575285,9.9261,pobieżnie
74.84684,36.512352,opętać
-15.963257,45.474262,stawek
2.7399998,-27.6504,elektryk
28.506773,77.12726,wyszywać
49.31348,7.1724334,niechlujny
41.72162,45.61797,zadrgać
27.602112,62.72649,kłębowisko
8.240535,-8.507782,baronia
-64.78673,13.044051,osaka
-28.7294,25.252424,sudetach
-65.479996,-41.997715,rouen
-30.596514,12.646021,łu
59.473583,58.783146,wysypywać
85.59061,13.60062,ustosunkować
-44.80808,12.271262,cet
9.022419,49.823868,żylny
10.996252,-20.303837,bezdzietny
-47.818462,-1.6592715,vader
-24.042019,-69.83544,angelika
-92.91811,32.133793,sunday
62.80097,54.665474,przewinąć
-13.695306,22.194767,wiewiórki
73.79388,7.609544,zaprzepaścić
55.01682,-14.513193,niestabilny
4.9588747,65.81173,pupa
-65.63848,53.224083,notowanie
35.518665,63.627502,wyżłobić
65.751,62.451885,ześlizgiwać
-44.214687,-35.74352,manila
-68.02056,30.29224,fish
21.604076,-22.23232,banka
24.20647,63.707504,bujnąć
-87.49523,12.690986,laka
77.48784,32.57136,rozśmieszyć
3.7406776,-94.304634,elżbietę
-75.389595,-1.5847242,carr
-77.90327,-27.524044,baptiste
3.4546213,-62.362778,miecznik
-25.397741,-42.18209,chełm
-11.365554,62.28232,rokokowy
57.251358,-14.890158,niewykonalny
-20.736511,61.648956,okap
-44.302643,-40.9161,sudanu
-2.9648416,-21.88,blokowy
-64.15462,-73.24684,willem
27.5276,-9.502834,przenośnia
21.440666,2.530584,nieodwołalnie
6.8116703,-50.930176,pielgrzymi
-36.562363,68.02151,kilof
-98.51331,-35.502506,grêmio
49.432156,-31.12978,regularność
16.715069,16.160957,higieniczny
8.452904,52.887157,przepona
15.4364395,61.372593,zagiąć
28.137335,-20.399355,monetarny
-59.611458,-15.565355,ginny
-47.1162,-24.402641,ave
9.197625,11.654326,adresowy
-54.005745,-42.581104,walia
42.47644,-42.48537,domniemanie
-2.8299482,-56.529938,sokratesa
59.08878,49.157,rzygać
-40.643734,-47.628902,cypryjski
49.4741,-30.83154,płynność
30.525486,-14.742973,ekspertyza
-43.151966,36.640022,boot
57.452515,10.558004,sumować
-46.385117,7.833837,yin
41.755306,6.3090854,kilkuletni
70.759926,39.362946,zarżnąć
53.237877,69.51609,zdzielić
-60.10554,-79.21322,matthias
72.96087,-42.420433,żale
-36.818485,35.4558,cumować
37.17195,-20.038095,wdrożenie
19.360733,-13.514658,przygodny
-22.834908,30.430553,zwierzyniec
61.295506,9.170359,spreparować
17.561523,-30.244532,agenda
63.72411,44.90738,porobić
44.838867,-2.5016277,ciągło
58.30055,-34.750675,subtelności
31.342897,59.181797,zaschnąć
44.518757,14.443158,dziarski
2.1406128,81.18722,trawka
-19.017653,64.69305,konfesjonał
40.68196,2.4700403,przyśpieszenie
58.420937,-35.10949,perfekcja
-27.176186,66.5391,wałek
17.406277,-5.19364,niżby
94.37636,13.530436,nadmienić
35.50805,-48.720676,ustawodawca
26.651482,-23.522503,wyłączność
32.01038,7.076374,wybornie
21.790565,67.27848,obrzeżyć
-78.65125,-0.80902976,willis
-41.074184,59.488884,blaster
-48.365902,50.505096,kompaktowy
-98.32701,12.013957,oregon
-36.78262,67.69114,kowadło
-17.74291,6.8799086,marszowy
-76.95859,21.063093,tennis
66.17015,2.1870148,lansować
67.00282,-5.6226244,nadobny
-15.4024105,-84.77033,hugona
54.19729,33.6587,rozniecić
11.149012,86.16897,chrzan
42.309532,-28.308619,destrukcja
75.95126,-18.7395,zdyscyplinować
62.233616,-76.89819,1895
64.352776,22.776125,nadwerężyć
-79.37623,-6.9662194,luther
-32.925854,-66.36488,rosjanami
29.734074,-10.957007,fonetyczny
41.497562,60.953114,wyciekać
-56.830185,-17.883291,lila
22.000597,63.204716,rudawy
